IDs,Proportions,T,logV
"[219, 444]","[0.7, 0.3]",308.15,-0.2309564173374078
"[689, 914]","[0.1, 0.9]",313.0,0.2650802359880531
"[618, 645, 659, 678]","[0.5093, 0.2896, 0.1019, 0.09920000000000007]",313.15,-0.1888943929820696
"[741, 1032, 872]","[0.0997, 0.4001, 0.5002]",303.15,0.0338658673479001
"[939, 981]","[0.4, 0.6]",298.15,-0.3070595764372497
"[9, 1225]","[0.61, 0.39]",295.65,-0.0377687569574414
"[1379, 890]","[0.9, 0.1]",297.8,-0.2182552384868558
"[689, 701]","[0.28, 0.72]",318.15,0.6504636488806822
"[893, 920]","[0.5, 0.5]",308.15,-0.092759538710308
"[959, 975]","[0.9, 0.1]",313.15,0.5665132269266199
"[908, 1350]","[0.4, 0.6]",303.15,0.151682958626794
"[756, 890]","[0.9, 0.1]",298.15,-0.2967086218813386
"[70, 920, 944, 804, 701]","[0.2767, 0.2521, 0.162, 0.1865, 0.1226]",293.15,0.0192824957617318
"[721, 872]","[0.1, 0.9]",305.65,-0.1064724160306347
"[536, 578]","[0.9, 0.1]",298.15,-0.642100444223839
"[75, 144]","[0.9, 0.1]",307.15,-0.35025163375719
"[9, 396]","[0.7, 0.3]",308.15,-0.0150565278200689
"[132, 909]","[0.6, 0.4]",313.15,-0.1511346774674916
"[850, 882]","[0.1, 0.9]",318.15,0.0643153361463516
"[618, 981]","[0.4, 0.6]",298.15,-0.3063406167668707
"[970, 974]","[0.1, 0.9]",318.15,1.0661325605098415
"[219, 453]","[0.1, 0.9]",298.15,0.3990878941234536
[852],[1.0],308.15,0.2748042103794667
"[81, 912]","[0.4, 0.6]",308.15,0.5246557123577642
"[348, 1014]","[0.3, 0.7]",298.15,0.233590190325551
"[416, 555]","[0.4, 0.6]",298.15,0.1682974030588561
"[981, 928, 870, 599, 71]","[0.1354, 0.3236, 0.2145, 0.3025, 0.02400000000000002]",298.15,-0.3159629625134802
"[288, 668]","[0.4, 0.6]",310.65,0.1931870554352329
"[369, 961]","[0.55, 0.45]",313.05,1.3631195555745816
"[86, 1054]","[0.75, 0.25]",298.15,-0.3045505564201062
"[700, 863]","[0.3, 0.7]",308.15,0.2389062618676727
"[872, 914]","[0.7, 0.3]",318.0,-0.1053108045832158
[700],[1.0],303.15,0.0677030440400654
"[378, 578]","[0.6, 0.4]",300.65,-0.0934216071720121
"[458, 884]","[0.8, 0.2]",323.15,-0.3306902717649601
[589],[1.0],298.0,-0.1765488473792024
"[765, 910]","[0.3, 0.7]",311.657,-0.0951758663362551
"[948, 981]","[0.77, 0.23]",311.9,0.017626505611816
"[786, 961]","[0.5, 0.5]",310.15,0.4493893398659887
"[219, 961]","[0.4, 0.6]",298.15,-0.1875327193488388
"[658, 850]","[0.1, 0.9]",313.15,-0.0601922851065263
"[701, 910]","[0.7, 0.3]",313.15,0.3760049388747937
"[618, 1382]","[0.7, 0.3]",308.15,-0.2992442075966874
"[1383, 1350]","[0.3, 0.7]",303.15,0.1448922433628405
"[745, 1396]","[0.5, 0.5]",298.15,-0.0563076728940327
"[893, 981]","[0.5, 0.5]",308.15,-0.0809898465975713
"[219, 444]","[0.2, 0.8]",308.15,0.0857790958957998
"[1375, 936]","[0.01, 0.99]",308.15,-0.3028599847293204
[594],[1.0],298.0,0.5956743685666557
"[721, 862]","[0.3, 0.7]",303.15,-0.219506352115255
"[435, 872]","[0.5, 0.5]",303.15,-0.2699310151392853
"[86, 598]","[0.2, 0.8]",303.15,-0.1054849884552479
"[458, 474]","[0.6, 0.4]",308.15,-0.2938711296071154
"[842, 956]","[0.1, 0.9]",308.15,1.0526925147245711
"[331, 850, 416]","[0.2, 0.25, 0.55]",298.15,-0.2525881921135766
"[426, 882]","[0.8, 0.2]",320.65,0.1958212266804253
"[227, 966]","[0.7, 0.3]",313.15,0.4271575004110297
"[850, 804, 961]","[0.3897, 0.3412, 0.2691]",303.15,0.2022464724931961
"[667, 675]","[0.2, 0.8]",313.15,0.5412875028266345
"[617, 933]","[0.32, 0.68]",308.15,-0.0610742413996253
"[1375, 998]","[0.69, 0.31]",298.15,0.0619301957680001
"[86, 70, 701]","[0.25, 0.4, 0.35]",313.15,-0.2195386671382824
"[520, 759]","[0.7, 0.3]",303.15,-0.2108732828757777
"[862, 923]","[0.25, 0.75]",303.15,-0.3058995873716966
"[721, 1018]","[0.7, 0.3]",303.15,0.2925613365809917
"[741, 850]","[0.6, 0.4]",308.983,0.2545552581944463
"[928, 960]","[0.4, 0.6]",305.65,0.0754071901318054
"[721, 1394]","[0.3, 0.7]",323.15,0.6428332362627629
[945],[1.0],308.15,0.0433622780211294
"[1390, 961]","[0.0012, 0.9988]",303.15,-0.0936649581949093
"[786, 960]","[0.8, 0.2]",308.0,0.3659305979029914
"[765, 936]","[0.3, 0.7]",306.483,-0.1639544562496342
"[458, 1390]","[0.6, 0.4]",318.15,-0.142558386222094
"[273, 884]","[0.8, 0.2]",323.15,-0.3571069355383161
"[576, 599]","[0.3, 0.7]",303.15,-0.2708481303527144
[505],[1.0],298.0,-0.1896907643801264
"[712, 858]","[0.35, 0.65]",293.15,0.100188855495905
"[86, 330]","[0.5, 0.5]",303.15,-0.1959280681572107
"[81, 219]","[0.6, 0.4]",313.15,-0.2215756055044611
"[727, 910]","[0.5, 0.5]",305.65,-0.0290984492385318
"[951, 961]","[0.55, 0.45]",313.15,0.5257037068313951
"[599, 679]","[0.7, 0.3]",303.15,-0.0893141058729347
"[1370, 618]","[0.3, 0.7]",303.15,0.2255744786483625
"[859, 892]","[0.4, 0.6]",303.15,0.1772835025898394
"[614, 944]","[0.6, 0.4]",300.65,0.3078007620479385
"[364, 957]","[0.8, 0.2]",313.15,0.0281867308851975
"[777, 944]","[0.75, 0.25]",303.15,-0.2006645895669268
"[75, 990]","[0.5, 0.5]",309.817,-0.1211761854880263
"[1229, 961]","[0.7, 0.3]",309.4,0.0520231303049402
"[689, 1225]","[0.62, 0.38]",303.15,0.51631798156672
"[514, 850]","[0.8, 0.2]",305.5,0.7355089728621661
"[890, 932]","[0.8, 0.2]",298.15,-0.1535603232950588
"[81, 890]","[0.1, 0.9]",314.817,-0.3512753117149661
"[657, 679]","[0.3, 0.7]",313.15,0.3716661071718891
"[458, 981]","[0.3, 0.7]",298.433,-0.2924739940991164
"[898, 862, 804]","[0.1994, 0.305, 0.49560000000000004]",298.15,-0.2276782932770802
"[75, 348]","[0.1, 0.9]",303.15,-0.1379743761233327
"[578, 890]","[0.5, 0.5]",298.15,-0.4058406746930765
"[599, 1382]","[0.5, 0.5]",308.15,-0.300455009662097
"[759, 977]","[0.3, 0.7]",298.16,2.603275424604309
"[97, 852]","[0.6, 0.4]",318.15,0.1574567681342256
"[416, 618]","[0.3, 0.7]",298.15,-0.2688479024759371
"[923, 944]","[0.8, 0.2]",310.65,-0.2727385653402497
"[923, 71, 944, 645]","[0.24, 0.28, 0.11, 0.37]",313.15,-0.1558957693024866
"[582, 981]","[0.9, 0.1]",298.15,0.3814576750126052
"[508, 981]","[0.1, 0.9]",308.15,-0.3096329807771954
"[902, 963]","[0.7, 0.3]",298.15,-0.2179846693324883
"[898, 1225]","[0.64, 0.36]",303.15,-0.3511164857962595
"[4, 701]","[0.8, 0.2]",298.15,0.9503955899972614
[894],[1.0],301.9,-0.2533445155227606
"[458, 721]","[0.9, 0.1]",308.15,-0.4044596834522131
"[621, 765]","[0.9, 0.1]",308.983,0.0639116178851083
"[273, 850, 890]","[0.3792, 0.3077, 0.31310000000000004]",298.15,-0.3335756274812404
"[399, 897]","[0.64, 0.36]",298.15,-0.0960709731865468
"[1375, 819]","[0.5, 0.5]",303.15,0.1190636914930648
"[966, 890, 81]","[0.4637, 0.4512, 0.08509999999999995]",298.15,0.1931245983544616
"[440, 570]","[0.1, 0.9]",303.15,1.220663017858173
"[361, 882]","[0.73, 0.27]",308.15,1.2181697936728255
"[786, 934]","[0.6, 0.4]",308.15,0.1449594036731993
"[599, 645, 1401, 679]","[0.1039, 0.1006, 0.3867, 0.40880000000000005]",313.15,0.1510632533537501
"[865, 939]","[0.3, 0.7]",298.15,-0.0624570971292902
"[273, 578, 70]","[0.0942, 0.086, 0.8198]",298.15,-0.2044675572898456
"[247, 851]","[0.31, 0.69]",308.15,0.1756692984919204
"[712, 765]","[0.8, 0.2]",308.15,0.5909602325513971
"[135, 998]","[0.3, 0.7]",305.65,0.2616538150453325
"[936, 981]","[0.1, 0.9]",306.15,-0.2742830214719627
"[1390, 721]","[0.3997, 0.6003]",303.15,0.5728716022004802
"[961, 513, 890]","[0.1415, 0.2059, 0.6526000000000001]",303.15,-0.1870866433571444
"[701, 858]","[0.85, 0.15]",298.15,0.6533118983990063
"[86, 936]","[0.6, 0.4]",303.15,-0.2444075200345462
"[79, 645]","[0.4, 0.6]",308.15,0.0343362728777615
"[667, 979]","[0.4, 0.6]",298.15,0.1643528557844371
"[890, 898]","[0.1, 0.9]",295.65,-0.4324521773991799
"[232, 858]","[0.1, 0.9]",298.15,-0.1102587825113354
"[333, 741]","[0.22, 0.78]",298.15,0.4615857466094684
"[232, 974]","[0.5, 0.5]",308.15,0.3554310871529081
"[959, 966]","[0.6, 0.4]",313.15,0.4626880736395646
"[676, 910]","[0.9, 0.1]",303.15,0.1852180160800491
"[578, 721]","[0.5, 0.5]",308.1,-0.0937567667124722
"[667, 765]","[0.4, 0.6]",308.983,0.1091146837933136
"[458, 777]","[0.1, 0.9]",308.0,-0.1746302024379925
"[458, 578, 599, 293, 928, 920]","[0.9, 0.024999999999999994, 0.009999999999999998, 0.03499999999999999, 0.019999999999999997, 0.009999999999999998]",298.15,-0.4259687322722811
"[858, 1382]","[0.4, 0.6]",308.15,-0.1117343472674515
"[330, 966]","[0.4, 0.6]",308.983,0.0967755625247633
"[872, 933]","[0.1, 0.9]",308.0,-0.0793267615310185
[1283],[1.0],298.0,-0.0581027657913915
"[741, 948]","[0.6, 0.4]",293.15,0.3658952958257752
"[914, 961]","[0.2, 0.8]",313.15,0.3026997671949669
"[934, 944]","[0.7, 0.3]",303.15,-0.1174808295250826
"[86, 1375]","[0.3, 0.7]",303.15,-0.3792649433731124
"[712, 910]","[0.6, 0.4]",313.075,0.1576427245032479
"[765, 923]","[0.15, 0.85]",308.15,-0.2612431225513372
"[200, 895]","[0.9, 0.1]",308.15,-0.3690669231914367
"[901, 950]","[0.3, 0.7]",315.12,0.3287402281736061
"[902, 961]","[0.58, 0.42]",298.0,-0.1629021579987742
"[679, 676, 459]","[0.1232, 0.4021, 0.4747]",298.15,0.1391863159558285
"[933, 936]","[0.7, 0.3]",298.15,-0.1306200991630348
"[890, 765, 961]","[0.0040999999999999925, 0.0163, 0.9796]",303.15,0.0239106063509205
"[804, 1033]","[0.4, 0.6]",298.15,0.0222843886506994
"[618, 804]","[0.69, 0.31]",293.15,-0.2073385090667663
[578],[1.0],298.0,-0.5165553519016074
"[541, 721]","[0.6, 0.4]",303.15,0.0763616448839818
"[870, 928]","[0.4, 0.6]",306.433,-0.2728969002179389
"[365, 712]","[0.5, 0.5]",303.15,0.9574882473825616
"[247, 928]","[0.4, 0.6]",303.15,-0.0258869825863985
"[977, 1342]","[0.2, 0.8]",303.15,0.7406838624401825
"[862, 923]","[0.45, 0.55]",303.15,-0.338147889314554
"[365, 961]","[0.46, 0.54]",303.15,1.0594276763211328
"[458, 712]","[0.2, 0.8]",308.15,0.3683130070096798
"[701, 894]","[0.2, 0.8]",308.15,-0.1625928761427428
"[474, 986]","[0.1, 0.9]",308.15,1.3066798931615415
"[850, 578, 599, 293, 928, 920]","[0.8, 0.04999999999999999, 0.019999999999999997, 0.06999999999999998, 0.039999999999999994, 0.019999999999999997]",298.15,-0.114638779968488
"[76, 914]","[0.83, 0.17]",313.15,-0.1403142535211505
"[444, 862]","[0.3, 0.7]",308.15,-0.2000184408927315
"[927, 928]","[0.8, 0.2]",308.15,0.547566045656441
"[642, 667]","[0.3, 0.7]",308.15,0.1664150376782881
[474],[1.0],301.9,0.4254755834379253
"[895, 1382]","[0.1, 0.9]",308.15,-0.0475417318032512
"[981, 870, 599, 71]","[0.1425, 0.3949, 0.2127, 0.2499]",313.15,-0.2729469886461427
"[70, 75, 988]","[0.4967, 0.3016, 0.2017]",298.15,-0.1067377141120086
"[413, 765]","[0.3, 0.7]",295.65,0.1549651458081921
"[307, 621]","[0.1, 0.9]",308.15,0.0807168097678391
"[578, 1026]","[0.1, 0.9]",303.15,0.090382993644494
"[9, 938]","[0.4, 0.6]",305.65,-0.1037095526547768
"[961, 850]","[0.7, 0.30000000000000004]",318.15,0.1132746924643504
[1092],[1.0],298.0,0.2963360094347376
"[75, 474]","[0.86, 0.14]",313.15,-0.3650761960990273
"[765, 906]","[0.1, 0.9]",308.983,0.4015531050577866
"[1389, 974]","[0.5, 0.5]",318.15,0.940723851610762
"[492, 961]","[0.65, 0.35]",308.15,1.2625739848941495
"[578, 966]","[0.4, 0.6]",303.15,-0.2345231639377423
"[348, 458]","[0.7, 0.3]",298.15,-0.2078885909128315
"[756, 1225]","[0.8, 0.2]",303.15,-0.3262465552380549
"[872, 882]","[0.9, 0.1]",318.15,-0.165830800881271
"[81, 804]","[0.5, 0.5]",310.65,-0.0719545352743567
"[974, 273, 981]","[0.6753, 0.2547, 0.07000000000000006]",298.15,0.6035340880196951
"[672, 765]","[0.1, 0.9]",312.15,0.241397342223357
[961],[1.0],309.15,-0.1448729297580044
"[474, 916]","[0.9, 0.1]",303.15,0.2361507277780973
"[645, 777]","[0.35, 0.65]",298.15,-0.1539659878276813
"[777, 814]","[0.9, 0.1]",303.15,-0.2051717073882708
"[578, 1225]","[0.55, 0.45]",298.15,-0.4077928721422256
"[578, 1028]","[0.1, 0.9]",303.15,0.185152926221759
"[950, 1011]","[0.41, 0.59]",313.15,0.4490785039166007
"[928, 944, 721]","[0.0614, 0.6417, 0.29689999999999994]",323.15,-0.1503349445212672
"[712, 741]","[0.7, 0.3]",295.65,0.7508635767279617
"[898, 862, 804]","[0.3989, 0.5025, 0.09860000000000002]",313.15,-0.4377071355435253
"[365, 882]","[0.35, 0.65]",318.15,0.3840335245703832
"[882, 1346]","[0.7, 0.3]",318.15,0.4040945106243353
"[1016, 981, 872]","[0.2999, 0.4, 0.3001]",303.15,-0.1475200063631436
"[712, 858]","[0.54, 0.46]",308.15,0.1214205875767731
"[340, 458]","[0.8, 0.2]",298.15,-0.1788760412623561
"[961, 970]","[0.5, 0.5]",318.15,1.304185946557869
[1382],[1.0],305.65,-0.059826433637571
"[310, 667]","[0.1, 0.9]",298.15,0.1726502801538128
"[679, 736]","[0.7, 0.3]",313.15,0.2695434118392066
"[721, 1032]","[0.5, 0.5]",323.15,0.1249134958229661
"[978, 981]","[0.6, 0.4]",302.85,0.2241079789794628
"[936, 939]","[0.24, 0.76]",303.15,-0.375613050425103
"[539, 701]","[0.58, 0.42]",308.15,0.4846219319180052
"[219, 858]","[0.5, 0.5]",298.15,-0.1886801204178887
"[288, 979]","[0.3, 0.7]",308.15,0.1170367135860416
"[710, 777]","[0.65, 0.35]",298.15,-0.1196984660038004
"[594, 872]","[0.9, 0.1]",305.65,0.5016869379350307
"[213, 872]","[0.7, 0.3]",303.15,-0.1020857119709992
"[721, 901]","[0.2, 0.8]",308.15,0.1546085130541717
"[960, 981]","[0.2, 0.8]",309.15,-0.1661224053039955
"[219, 246]","[0.3, 0.7]",308.15,0.0486355096124351
"[793, 870]","[0.9, 0.1]",313.15,0.3319514104269811
"[804, 858]","[0.6, 0.4]",306.9,-0.0607593278884556
"[901, 960]","[0.1, 0.9]",303.15,0.5574726182445338
"[64, 928]","[0.1, 0.9]",305.65,-0.2282484532350807
"[667, 863]","[0.3, 0.7]",305.65,0.0989956131062869
"[679, 870]","[0.2, 0.8]",313.15,-0.1114279547827046
"[890, 892]","[0.4, 0.6]",303.15,-0.0113045973981891
"[511, 981]","[0.77, 0.23]",305.65,-0.3095596300975423
"[679, 709]","[0.2, 0.8]",313.15,0.2548057428173814
"[808, 981]","[0.15, 0.85]",298.15,-0.2343314452409859
"[555, 850]","[0.9, 0.1]",298.15,0.5798046575146505
"[901, 966]","[0.53, 0.47]",303.15,0.1545466173472021
"[804, 1386]","[0.1, 0.9]",308.15,0.3379523665224119
"[307, 850]","[0.5, 0.5]",313.15,0.18702286847197
"[667, 999]","[0.76, 0.24]",308.15,0.0838566046223913
"[219, 555]","[0.6, 0.4]",300.65,-0.1230209829330589
"[348, 721]","[0.1, 0.9]",298.15,0.5832515738854889
"[890, 804, 961]","[0.088, 0.2306, 0.6814]",303.15,0.3148179164278335
"[765, 906]","[0.8, 0.2]",308.983,0.2417913286217643
"[529, 986]","[0.1, 0.9]",308.15,1.3014596959790603
"[712, 902]","[0.57, 0.43]",303.15,0.0906284064263139
"[81, 765]","[0.9, 0.1]",310.65,-0.0195939328085771
"[765, 898]","[0.62, 0.38]",298.15,-0.0704765994028174
"[232, 435]","[0.7, 0.3]",303.15,-0.1485424667449793
"[6, 721]","[0.2, 0.8]",293.15,0.5814921781462686
[765],[1.0],312.15,0.2584957932948594
"[70, 71, 944]","[0.1871, 0.685, 0.1278]",308.15,0.0906107078284066
"[81, 973]","[0.5, 0.5]",308.15,0.1302864267698469
"[786, 974]","[0.1, 0.9]",298.15,1.177191303032908
"[765, 916]","[0.1, 0.9]",312.15,-0.2706522613144991
"[645, 810]","[0.51, 0.49]",298.15,-0.1117925362604682
[901],[1.0],310.65,0.1170286563827543
"[786, 804]","[0.65, 0.35]",303.15,0.3486390486810103
"[786, 848]","[0.2, 0.8]",310.65,0.763534054691021
"[66, 765]","[0.9, 0.1]",308.983,0.4031193673002678
"[645, 1373]","[0.81, 0.19]",298.0,-0.0532319506659098
"[501, 765]","[0.3, 0.7]",308.983,0.0908349920130509
"[937, 983]","[0.8, 0.2]",308.15,-0.2057477577850343
"[259, 898]","[0.5, 0.5]",303.15,-0.3601621399066133
"[667, 754]","[0.6, 0.4]",298.0,-0.0331862428210543
"[786, 1324]","[0.5, 0.5]",298.15,1.0050995075335831
"[777, 986]","[0.55, 0.45]",303.15,0.6909550799956707
"[70, 920]","[0.2, 0.8]",318.075,-0.3141589398323643
"[741, 894]","[0.6, 0.4]",301.9,0.0364058361324181
"[599, 804]","[0.55, 0.45]",308.15,-0.3081071150349052
"[804, 890]","[0.45, 0.55]",316.483,-0.1771106076928386
"[804, 963]","[0.3, 0.7]",303.15,0.0907611806403239
"[273, 933, 70]","[0.3882, 0.3914, 0.22039999999999993]",298.15,-0.2880299958501167
"[855, 933]","[0.72, 0.28]",303.15,0.0924346621427243
"[981, 928, 870, 599, 71]","[0.1354, 0.3236, 0.2145, 0.3025, 0.02400000000000002]",293.15,-0.2905604258675891
"[645, 799]","[0.8, 0.2]",308.15,-0.1260249356093356
"[695, 894]","[0.6, 0.4]",313.15,0.2690480266355355
"[578, 786]","[0.07, 0.93]",308.15,0.2811826927884877
"[599, 966]","[0.25, 0.75]",301.15,0.0339609413673326
"[97, 900]","[0.5, 0.5]",318.15,0.0891983668051488
"[307, 856]","[0.4, 0.6]",308.15,0.2251530310988393
"[578, 1027]","[0.4, 0.6]",303.15,-0.0827536106584161
"[849, 945]","[0.9, 0.1]",305.65,0.2076584583143883
"[910, 966]","[0.1, 0.9]",303.15,0.1717924423171338
[578],[1.0],313.0,-0.6064376865583525
"[9, 396]","[0.9, 0.1]",308.15,-0.0250608429867013
"[679, 933, 578]","[0.2868, 0.4576, 0.25560000000000005]",298.15,0.0590150846393133
"[246, 879]","[0.6, 0.4]",305.65,0.1267816189391572
"[862, 961]","[0.7, 0.3]",298.15,-0.2656906287143748
"[132, 918]","[0.1, 0.9]",307.4,-0.4749262071925635
"[618, 920]","[0.8, 0.2]",309.4,-0.3445407275314913
"[510, 933]","[0.5, 0.5]",298.15,0.0242003402466281
"[6, 923]","[0.7, 0.3]",303.15,0.0074512820698101
"[898, 862, 804]","[0.1001, 0.3005, 0.5994]",298.15,-0.1396619934290063
"[901, 937]","[0.8, 0.2]",308.15,0.0380733629823853
"[688, 981]","[0.3, 0.7]",303.15,-0.0891747576155808
"[614, 928]","[0.6, 0.4]",303.15,0.2328333890162052
"[273, 933, 70]","[0.3776, 0.3118, 0.3106]",298.15,-0.2948375038721239
"[584, 804]","[0.8, 0.2]",303.15,-0.0721815067104233
"[219, 972]","[0.3, 0.7]",298.15,0.9209564995138356
"[70, 923, 944]","[0.5524, 0.3032, 0.1444]",308.15,-0.2320282786183811
"[914, 960]","[0.5, 0.5]",309.567,0.5092095373420715
"[614, 942]","[0.72, 0.28]",303.15,0.5709701300334874
"[848, 1037, 961]","[0.13634711102029667, 0.02036661551771105, 0.8432862734619923]",298.15,0.9300848441104372
"[786, 848]","[0.8, 0.2]",310.65,0.448368280346034
"[721, 992]","[0.8, 0.2]",295.65,0.4501668660544952
"[974, 273, 933]","[0.7702, 0.1664, 0.06340000000000001]",298.15,0.900115766039295
"[331, 529]","[0.8, 0.2]",308.15,-0.2797853357005688
"[910, 1386]","[0.8, 0.2]",305.65,0.0033978115693565
"[599, 885]","[0.1, 0.9]",304.817,0.086475238065703
"[342, 667]","[0.7, 0.3]",308.15,0.2961905869911014
"[659, 741]","[0.6, 0.4]",308.15,0.0324944691311972
"[765, 892]","[0.6, 0.4]",303.15,0.0953541646284259
"[786, 843]","[0.6, 0.4]",308.0,0.24191719967292
"[741, 859]","[0.5, 0.5]",313.0,0.2687277529372848
"[618, 667]","[0.6, 0.4]",298.15,-0.1094110384968757
"[864, 901]","[0.4, 0.6]",303.15,-0.0608926525822682
"[890, 934]","[0.8, 0.2]",298.15,-0.2089703841351387
"[75, 721]","[0.25, 0.75]",305.65,0.2475823345184535
"[78, 635]","[0.3, 0.7]",308.15,-0.1251021463497621
[1379],[1.0],298.2,-0.2171691947974081
"[894, 1382]","[0.1, 0.9]",308.15,-0.085409811316254
"[473, 928]","[0.2, 0.8]",303.15,-0.3139270638296563
"[872, 928]","[0.1, 0.9]",303.15,-0.2639102905361862
"[927, 928]","[0.4, 0.6]",308.15,0.0430172656533775
"[858, 914]","[0.71, 0.29]",308.15,-0.0968397390889935
[494],[1.0],303.15,-0.1109004899253179
"[81, 995]","[0.3, 0.7]",318.1,0.1300364582994582
"[804, 850, 890, 961]","[0.1408, 0.244, 0.2234, 0.3917999999999999]",303.15,0.1842074764366345
"[446, 667]","[0.6, 0.4]",298.0,-0.1418442769935683
"[804, 901]","[0.3, 0.7]",309.4,0.0783790149760244
"[236, 920]","[0.4, 0.6]",308.15,-0.309177947760897
"[70, 923, 944, 645]","[0.21, 0.28, 0.1, 0.42]",308.15,-0.2097852297560206
"[618, 895]","[0.1, 0.9]",308.15,0.099450454675429
"[804, 765, 712, 685]","[0.3576, 0.3742, 0.2498, 0.018399999999999972]",293.15,0.5584805660749325
"[363, 850]","[0.8, 0.2]",309.817,0.9152867278440544
"[803, 817]","[0.8, 0.2]",303.15,-0.1748341747306915
"[961, 862, 850]","[0.02, 0.8, 0.17999999999999994]",318.15,-0.4271283977995198
"[510, 1385]","[0.6, 0.4]",308.15,0.4406903470916683
"[273, 920]","[0.8, 0.2]",307.35,-0.4743560068752297
"[511, 981]","[0.57, 0.43]",305.65,-0.3077083896483791
"[86, 712]","[0.4, 0.6]",308.15,0.1315101728705415
"[777, 986]","[0.35, 0.65]",303.15,1.004644386582326
"[330, 819]","[0.38, 0.62]",298.15,0.3206135098740569
"[453, 862]","[0.8, 0.2]",298.15,0.4210706362805131
"[1402, 890, 936]","[0.3233, 0.3072, 0.36950000000000005]",298.15,-0.1248273109395455
"[850, 804, 961]","[0.1223, 0.1851, 0.6926]",303.15,0.3312002702393767
"[972, 1016]","[0.4, 0.6]",308.15,0.4801429082611437
"[536, 578]","[0.3, 0.7]",298.15,-0.5634516668341586
"[933, 936]","[0.6, 0.4]",298.15,-0.1539218717569402
"[695, 902]","[0.44, 0.56]",293.15,0.2116617502971686
"[232, 819]","[0.4, 0.6]",298.15,0.2810840769078612
[898],[1.0],305.65,-0.4233069204990176
"[701, 756]","[0.1, 0.9]",313.15,-0.2746602272675047
"[804, 892]","[0.5, 0.5]",303.15,0.0444211486850747
"[1037, 961]","[0.10774626239041946, 0.8922537376095806]",303.15,0.7687194649336814
"[720, 928]","[0.2, 0.8]",303.15,-0.2965195132878649
"[850, 969]","[0.7, 0.3]",312.15,-0.0708594102408992
[594],[1.0],303.15,0.6363744107476292
"[1360, 872]","[0.2, 0.8]",318.15,-0.2399128692256078
"[898, 936]","[0.3, 0.7]",303.15,-0.2841643997924572
"[804, 741, 712, 695]","[0.3994, 0.1118, 0.2043, 0.2845]",298.15,0.677771150682378
"[863, 974]","[0.6, 0.4]",298.15,0.4088638647286669
"[79, 635]","[0.6, 0.4]",308.15,0.0738719008333578
"[888, 1403, 961]","[0.15571352901578714, 0.032801332635112666, 0.8114851383491002]",313.15,0.660925205906158
"[883, 961]","[0.61, 0.39]",320.65,0.466232681516961
"[765, 992]","[0.5, 0.5]",295.65,0.1762570907178611
[743],[1.0],298.0,1.24
"[235, 976]","[0.6, 0.4]",323.15,0.0088945961259174
"[850, 1388]","[0.8, 0.2]",309.817,0.4160676630290993
"[213, 981]","[0.1, 0.9]",305.65,-0.2738908509993771
"[536, 1373]","[0.8, 0.2]",298.0,-0.4856515929409413
[939],[1.0],295.65,-0.3773572045553793
"[132, 444]","[0.2, 0.8]",308.15,0.0546683390786361
"[86, 578]","[0.1, 0.9]",303.15,-0.5287695542449562
"[756, 933]","[0.6, 0.4]",300.65,-0.2052970427208732
"[458, 765]","[0.6, 0.4]",308.15,-0.2656589229187364
"[243, 850]","[0.4, 0.6]",313.15,0.0073543321404559
[75],[1.0],298.0,-0.3355491151725669
[712],[1.0],318.15,0.5074890564443217
"[457, 850]","[0.1, 0.9]",298.15,0.1488066077324106
"[75, 961]","[0.4, 0.6]",313.15,-0.0833401023894676
"[416, 712]","[0.9, 0.1]",308.15,-0.1083576886276508
[762],[1.0],298.0,-0.44693929541081
"[232, 974]","[0.2, 0.8]",308.15,0.7728720458656604
"[850, 928]","[0.15, 0.85]",293.2,-0.2292535513912943
"[955, 961]","[0.1, 0.9]",313.15,1.0737185262942666
"[75, 453]","[0.3, 0.7]",308.15,0.0851412113663165
"[570, 966]","[0.5, 0.5]",303.15,0.7782009551781379
"[944, 618, 870, 721]","[0.4818, 0.1572, 0.3023, 0.0587]",308.15,-0.2291479883578558
"[219, 914]","[0.8, 0.2]",313.107,-0.3646727097460271
"[890, 966]","[0.5, 0.5]",298.15,0.0560408130563091
"[1390, 961]","[0.004, 0.996]",303.15,-0.0757207139381183
"[864, 903]","[0.2, 0.8]",303.15,0.3179611185111631
"[890, 1229]","[0.765, 0.235]",313.28,-0.2317063973046888
